Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids
5996,20/01/2016,Sanaa,Bani Hushaysh,Zajan,Unknown,Unknown,Unknown,unkn,2
5997,20/01/2016,Sanaa,Nihm,Al-Bairaq,Unknown,Unknown,Unknown,unkn,4
5998,20/01/2016,Sanaa,Nihm,Naqil Nihm,Unknown,Unknown,Unknown,unkn,1
5999,20/01/2016,Sanaa,Nihm,Fardah Nihm,Unknown,Unknown,Unknown,21,unkn
6000,20/01/2016,Hajja,Abs,Al-Jar,Boats (reportedly used by pro-Houthi forces),Civilian,Vehicle/Bus,unkn,
6001,20/01/2016,Hudaydah,Al-Hawk,Al-Jabbanah,Military Airport,Military_Security_Target,Military Site,20,unkn
6002,20/01/2016,Ibb,Yarim,The city,Unknown,Unknown,Unknown,unkn,1
6003,20/01/2016,Jawf,Al-Ghayl,-,Unknown,Unknown,Unknown,21,9
6004,20/01/2016,Lahj,Al-Qubaytah,Karish,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
6005,20/01/2016,Lahj,Al-Qubaytah,Al-Shurayjah,Unknown,Unknown,Unknown,16,1
6006,20/01/2016,Marib,Sirwah,Road between Marib and Sana'a,Bridge,Infrastructure,transport,unkn,2
6007,20/01/2016,Marib,Majzar,Al-Jawf Junction,Unknown,Unknown,Unknown,21,unkn
6008,20/01/2016,Saada,Kitaf Wa Al-Boqe'e,Market,Popular market,Civilian,Market place,17,2
6009,20/01/2016,Saada,Baqim,Takhiyah ,Unknown,Unknown,Unknown,22,25
6010,20/01/2016,Taiz,Salah,Al-Kamb,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2
6011,20/01/2016,Taiz,,40 Street,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1
6012,20/01/2016,Taiz,Salah,Al-Harir,House ( belonging to former security HQ Abdulhalim Noman ),Political_Tribal,Figure,14,2
6013,20/01/2016,Taiz,Salah,Softil Hill,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
6014,20/01/2016,Taiz,Al-Taiziyah,Al-Rabie'ei,Al-Aamal trading and Contracting Company,Economic_infrastructure,Private business,16,6
6015,20/01/2016,Taiz,Al-Mukha,Yakhtal,Pro-Houthi sites,Military_Security_Target,Forces,16,unkn
6016,20/01/2016,Taiz,Dhubab,Al-Omary junction,Pro-Houthi sites,Military_Security_Target,Forces,16,unkn
6017,20/01/2016,Taiz,Khadir,Al-Rahidah,GPC HQ,Political_Tribal,HQ,16,1
6018,20/01/2016,Taiz,Salah,Softil Hill,Pro-Houthi tank,Military_Security_Target,Moving Target (weapons/fighters),22,1
6019,21/01/2016,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,transport,3,unkn
6020,21/01/2016,Capital,Al-Thawrah,Television Hill,Military Site,Military_Security_Target,Military Site,3,unkn
6021,21/01/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,23,unkn
6022,21/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,23,unkn
6023,21/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,23,15
6024,21/01/2016,Capital,Al-Sab'ein,Noqom mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,23,unkn
6025,21/01/2016,Sanaa,Hamdan,Dhila'a,Al-Estiqbal Military Camp,Military_Security_Target,Military Site,3,2
6026,21/01/2016,Sanaa,Hamdan,-,Al-Ghoush Air Defense Military Camp,Military_Security_Target,Military Site,8,2
6027,21/01/2016,Sanaa,Hamdan,Noqom mountain,Al-Estiqbal Military Camp,Military_Security_Target,Military Site,8,3
6028,21/01/2016,Dhamar,Jabal Al-Sharq,Hammam Ali,Weapons stores,Military_Security_Target,Weapon storage,24,unkn
6029,21/01/2016,Hajja,Harad,-,Pro-Houthi sites,Military_Security_Target,Forces,unkn,unkn
6030,21/01/2016,Hudaydah,Jabal Ras,Ras Isa,Oil facility,Economic_infrastructure,Oil & Gas,12,unkn
6031,21/01/2016,Jawf,Al-Ghayl,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1
6032,21/01/2016,Lahj,Al-Qubaytah,Al-Mirkham Mountain,Pro-Houthi forces,Military_Security_Target,Forces,10,unkn
6033,21/01/2016,Lahj,Al-Qubaytah,Al-Sahi ,Unknown,Unknown,Unknown,13,2
6034,21/01/2016,Marib,Sirwah,Haylan Mountain,Unknown,Unknown,Unknown,unkn,unkn
6035,21/01/2016,Saada,Sihar,Al-Alsaifi,Dabeesh fuel station,Economic_infrastructure,Oil & Gas,10,2
6036,21/01/2016,Saada,,Al-Thameed,House,Civilian,Residential Area,13,3
6037,21/01/2016,Saada,Baqim,Takhiyah,Unknown,Unknown,Unknown,13,3
6038,21/01/2016,Saada,Majz,Dhahyan,House,Civilian,Residential Area,15,unkn
6039,21/01/2016,Taiz,Jabal Habashy,Al-Dhabab,Residential Area,Civilian,Residential Area,10,2
6040,21/01/2016,Taiz,Al-Misrakh,Al-Matali,House (reportedly belonging to a Pro-Houthi affiliate Abdulwahid Al-Jabri ),Political_Tribal,Figure,20,3
6041,21/01/2016,Taiz,Al-Misrakh,Al-Matali,Unknown,Unknown,Unknown,20,2
6042,21/01/2016,Taiz,Al-Mudhaffar,Al-Tahrir,House (reportedly belonging to a pro-Houthi affiliate ),Political_Tribal,Figure,unkn,unkn
6043,22/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,2,1
6044,22/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,2,unkn
6045,22/01/2016,Capital,Al-Sab'ein,-,Presidential Palace,Military_Security_Target,Military Site,4,2
6046,22/01/2016,Capital,Azal,30 street,Unknown,Infrastructure,transport,unkn,1
6047,22/01/2016,Dhamar,Jabal Al-Sharq,Mahain,Control of oil pipelines towers,Unknown,Unknown,unkn,2
6048,22/01/2016,Hajja,Hayran,-,House,Civilian,Residential Area,unkn,1
6049,22/01/2016,Hajja,Hayran,-,Hayran market,Civilian,Market place,unkn,3
6050,22/01/2016,Hajja,Hayran,-,Two vehicles (reportedly carrying pro-Houthi forces),Military_Security_Target,Moving Target (weapons/fighters),unkn,4
6051,22/01/2016,Marib,Sirwah,"Haylan mountain, Al-Haqil, Dhuar",Unknown,Unknown,Unknown,unkn,5
6052,22/01/2016,Marib,Sirwah,-,Sirwah market,Civilian,Market place,unkn,unkn
6053,22/01/2016,Marib,Sirwah,Al-Milh valley,Unknown,Unknown,Unknown,unkn,unkn
6054,22/01/2016,Marib,Sirwah,-,The main road,Infrastructure,transport,unkn,unkn
6055,22/01/2016,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,17,4
6056,22/01/2016,Marib,Sirwah,Al-Mashjah,Pro-Houthi forces,Military_Security_Target,Forces,22,6
6057,22/01/2016,Saada,Sihar,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3
6058,22/01/2016,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,20,1
6059,22/01/2016,Taiz,Al-Mudhaffar,old Airport,pro-Houthi forces,Military_Security_Target,Forces,20,2
6060,22/01/2016,Taiz,Al-Wazi'iyah,"Al-Ghayl, Al-Faqie, Al-Sho'ayra'a",pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
6061,23/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,18,1
6062,23/01/2016,Bayda,Al-Bayda,The City,Governmental Compound,Infrastructure,Gov. Compounds,9,2
6063,23/01/2016,Bayda,Al-Bayda,-,hostel,Infrastructure,Sport Facility,unkn,1
6064,23/01/2016,Bayda,Al-Bayda,The City,SSF camp,Military_Security_Target,Military Site,9,unkn
6065,23/01/2016,Bayda,Al-Taffah,-,Telecommunication tower,Infrastructure,Communication,16,1
6066,23/01/2016,Bayda,Al-Taffah,-,Power Station,Economic_infrastructure,Water & Electricity,16,1
6067,23/01/2016,Bayda,Walad Rabie,Al-Manasih,Unknown,Unknown,Unknown,16,2
6068,23/01/2016,Hajja,Harad,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
6069,23/01/2016,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
6070,23/01/2016,Marib,Majzar,"Al-Safra'a, Aqeeb mountain",Unknown,Unknown,Unknown,unkn,4
6071,23/01/2016,Saada,Majz,Dhahyan,Unknown,Unknown,Unknown,1,3
6072,23/01/2016,Saada,Majz,Dhahyan,House,Civilian,Residential Area,9,4
6073,23/01/2016,Saada,Al-Safra'a,Noshor,Main road,Infrastructure,transport,12,4
6074,23/01/2016,Saada,Sa'ada,The City,Residential Area,Civilian,Residential Area,13,5
6075,23/01/2016,Taiz,Al-Mudhaffar,old Airport,Unknown,Unknown,Unknown,unkn,unkn
6076,23/01/2016,Taiz,Al-Misrakh,-,Unknown,Unknown,Unknown,unkn,unkn
6077,23/01/2016,Taiz,Salah,"Al-Harir, Al-Zangal",Residential Area,Civilian,Residential Area,unkn,unkn
6078,23/01/2016,Taiz,Al-Mudhaffar,Beer Basha,Al-Saqr club,Infrastructure,Sport Facility,unkn,unkn
6079,23/01/2016,Taiz,Al-Mudhaffar,Beer Basha ,House,Civilian,Residential Area,unkn,unkn
6080,23/01/2016,Taiz,Al-Mudhaffar,Old Airport,35th Armoured Brigade,Military_Security_Target,Military Site,3,unkn
6081,23/01/2016,Taiz,Salah,Al-Harir,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
6082,24/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,3,15+
6083,24/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,3,unkn
6084,24/01/2016,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,unkn,2
6085,24/01/2016,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,2
6086,24/01/2016,Capital,Al-Thawrah,Dhahban,Technical Institute,Educational_facility,Institute,unkn,unkn
6087,24/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,17,2
6088,24/01/2016,Capital,Bani Al-Harith,Dhahban ,CID,Military_Security_Target,Military Site,24,1
6089,24/01/2016,Capital,Al-Thawrah,Al-Nahdhah,Al-Iman university,Educational_facility,University,24,unkn
6090,24/01/2016,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,1
6091,24/01/2016,Sanaa,Sanhan,Qahazah,Community faculty,Educational_facility,University,unkn,2
6092,24/01/2016,Sanaa,Khawlan,Al-Khiam,Khawlan - Marib road,Infrastructure,transport,19,unkn
6093,24/01/2016,Amran,Huth,-,Governmental Compound,Infrastructure,Gov. Compounds,10,unkn
6094,24/01/2016,Hajja,Abs,Bani Hasan,Unknown,Unknown,Unknown,21,2
6095,24/01/2016,Hajja,Hayran,-,Unknown,Unknown,Unknown,21,3
6096,24/01/2016,Hajja,Harad,The City,Pro-Houthi sites,Military_Security_Target,Military Site,21,2
6097,24/01/2016,Marib,Majzar,Al-Jawf Juction,Unknown,Unknown,Unknown,19,3
6098,24/01/2016,Marib,Sirwah,Habab,Unknown,Unknown,Unknown,22,4
6099,24/01/2016,Saada,Sihar,Al-Alsaifi,Unknown,Unknown,Unknown,12,unkn
6100,24/01/2016,Saada,Majz,Dhahyan,Unknown,Unknown,Unknown,12,unkn
6101,24/01/2016,Taiz,Salah,-,Republican Palace,Military_Security_Target,Military Site,unkn,unkn
6102,24/01/2016,Taiz,Salah,-,SSF camp,Military_Security_Target,Military Site,unkn,unkn
6103,24/01/2016,Taiz,Salah,Al-Harir,Unknown,Unknown,Unknown,unkn,unkn
6104,24/01/2016,Taiz,Al-Misrakh,Al-Aqroudh,Haysan Road,Infrastructure,transport,unkn,unkn
6105,24/01/2016,Taiz,Khadir,Al-Rahedah junction,pro-Houthi forces,Military_Security_Target,Forces,21,1
6106,25/01/2016,Capital,Al-Thawrah,Al-Nahdhah,House belong to the head of criminal court of appeal Yahya Rabid,Political_Tribal,Figure,1,1
6107,25/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,unkn
6108,25/01/2016,Capital,Bani Al-Harith,Dhahban,CID,Military_Security_Target,Military Site,2,1
6109,25/01/2016,Sanaa,Bani Matar,Ayban Mountain,Telecommunication tower,Infrastructure,Communication,10,6
6110,25/01/2016,Sanaa,Hamdan,Dhula'a,Al-Ghoush Air Defense Military Camp,Military_Security_Target,Military Site,13,unkn
6111,25/01/2016,Sanaa,Hamdan,Dhila'a,Al-Estiqbal Military Camp,Military_Security_Target,Military Site,13,1
6112,25/01/2016,Sanaa,Sanhan,Amad Village,Unknown,Unknown,Unknown,unkn,2
6113,25/01/2016,Sanaa,Nihm,Naqil Bin Ghaylan,Unknown,Unknown,Unknown,14,3
6114,25/01/2016,Sanaa,Nihm,Buran,Two vehicles,Civilian,Vehicle/Bus,18,2
6115,25/01/2016,Sanaa,Nihm,Al-Fardah,Unknown,Unknown,Unknown,18,3
6116,25/01/2016,Sanaa,Bani Matar,Matnah,Public works and roads building,Infrastructure,Gov. Compounds,23,3
6117,25/01/2016,Hudaydah,Bajil,-,10th Storm Brigade,Military_Security_Target,Military Site,unkn,15
6118,25/01/2016,Jawf,Al-Maslub,Al-Saqiyah,Unknown,Unknown,Unknown,16,2
6119,25/01/2016,Jawf,Al-Ghayl,-,Houses,Civilian,Residential Area,16,3
6120,25/01/2016,Jawf,Al-Matammah,-,House ( belongs to local shiekh Saleh Radman ),Political_Tribal,Figure,22,1
6121,25/01/2016,Jawf,Al-Maslub,Al-Saqiyah,Unknown,Unknown,Unknown,24,2
6122,25/01/2016,Marib,Sirwah,Sana'a - Marib Road,3 Pro-Houthi vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn
6123,25/01/2016,Saada,Baqim,Qama'il,Houses,Civilian,Residential Area,15,5
6124,25/01/2016,Saada,Haydan,Marran,Unknown,Unknown,Unknown,unkn,1
6125,25/01/2016,Saada,Sihar,-,Unknown,Unknown,Unknown,19,1
6126,26/01/2016,Capital,Shu'oub,Ayah Roundabout,Military Engineering Unit,Military_Security_Target,Military Site,1,1
6127,26/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,4
6128,26/01/2016,Capital,Bani Al-Harith,Dhahban,CID,Military_Security_Target,Military Site,10,2
6129,26/01/2016,Capital,Al-Sab'ein,Noqom mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,23,unkn
6130,26/01/2016,Sanaa,Sanhan,Near Shahran junction,House ( belongs to Mohammed Ali Al-Riqah ),Civilian,Residential Area,1,unkn
6131,26/01/2016,Sanaa,Bilad Al-Rus,-,Security HQ,Military_Security_Target,Military Site,2,4
6132,26/01/2016,Sanaa,Bilad Al-Rus,-,Governmental Compound,Infrastructure,Gov. Compounds,2,2
6133,26/01/2016,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,2,unkn
6134,26/01/2016,Sanaa,Nihm,Naqil Fardhah Nihm,Pro-Houthi sites,Military_Security_Target,Forces,unkn,3
6135,26/01/2016,Sanaa,Sanhan,Dhabwah,House (reportedly belonging to Mohammed Saleh Al-Ahmar),Political_Tribal,Figure,unkn,1
6136,26/01/2016,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,11,3
6137,26/01/2016,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,23,unkn
6138,26/01/2016,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,24,unkn
6139,26/01/2016,Sanaa,Bani Matar,Bua'an,Public works and roads building,Infrastructure,Gov. Compounds,unkn,4
6140,26/01/2016,Amran,Raydah,Bait Al-Qahoum,Farms,Economic_infrastructure,Farms,unkn,unkn
6141,26/01/2016,Amran,Raydah,Al-Ghawlah,Main road,Infrastructure,transport,11,3
6142,26/01/2016,Amran,Raydah,"Dakam Raydah, Bait Al-Quhom",Residential Area,Civilian,Residential Area,unkn,unkn
6143,26/01/2016,Dhamar,Dhamar City,near Dahmar University,Al-Aqil Potato chip factory,Economic_infrastructure,Private factory,2,2
6144,26/01/2016,Dhamar,Jabal Al-Sharq,Maheen,Hamam Maheen,Infrastructure,Parks/Resorts,11,2
6145,26/01/2016,Jawf,Al-Matammah,-,House (reportedlt belongion to a pro-Houthi local sheikh Saleh Radman),Political_Tribal,Figure,unkn,2
6146,26/01/2016,Jawf,Al-Maslub,Al-Saqiyah,Unknown,Unknown,Unknown,unkn,6
6147,26/01/2016,Jawf,Al-Ghayl,-,Unknown,Unknown,Unknown,24,unkn
6148,26/01/2016,Marib,Majzar,"Al-Atf, Al-Saffra'a, Al-Yamania, Al-Jawf junction",Unknown,Unknown,Unknown,unkn,9
6149,26/01/2016,Saada,Kitaf Wa Al-Boqe'e,"Al-Qama'a, Al-Makhrooq",Unknown,Unknown,Unknown,20,3
6150,26/01/2016,Taiz,Dhubab,Al-Nakhilah,Unknown,Unknown,Unknown,19,2
6151,27/01/2016,Capital,Al-Sab'ein,Faj Attan,Al-Rayan City Project,Economic_infrastructure,Private business,17,2
6152,27/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,17,1
6153,27/01/2016,Capital,Al-Sab'ein,Hadda,SSF camp,Military_Security_Target,Military Site,17,1
6154,27/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,18,1
6155,27/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,22,4
6156,27/01/2016,Sanaa,Bani Matar,Ayban Mountain,Telecommunication tower,Infrastructure,Communication,11,4
6157,27/01/2016,Sanaa,Bani Matar,Faj Attan,Al-Rayan City Project,Economic_infrastructure,Private business,unkn,1
6158,27/01/2016,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,11,unkn
6159,27/01/2016,Sanaa,Bani Matar,Matnah,Public works and roads building,Infrastructure,Gov. Compounds,11,2
6160,27/01/2016,Amran,Kharif,-,Unknown,Unknown,Unknown,13,unkn
6161,27/01/2016,Amran,Huth,Kahywan,Unknown,Unknown,Unknown,13,unkn
6162,27/01/2016,Amran,Maswar,-,Governmental Compound,Infrastructure,Gov. Compounds,24,unkn
6163,27/01/2016,Amran,Harf Sufyan,-,Al-Aswad mountain,Unknown,Unknown,unkn,unkn
6164,27/01/2016,Dhamar,Dhamar City,-,Governmental Compound,Infrastructure,Gov. Compounds,3,1
6165,27/01/2016,Hajja,Mustaba,Khadlan,House ( belongs to Hassan Kata'a),Civilian,Residential Area,unkn,unkn
6166,27/01/2016,Hudaydah,Al-Hudaydah City,-,SSF camp,Military_Security_Target,Military Site,17,1
6167,27/01/2016,Hudaydah,Al-Hudaydah City,Al-Durayhimi Road,House (reportedly belonging to former commander Ali Mohsen),Political_Tribal,Figure,17,1
6168,27/01/2016,Ibb,Al-Sabrah,"Near Khalid Bin Al-Waleed School, Al-Mahwa, Sawnan, Al-Areesh village",Unknown,Unknown,Unknown,8,unkn
6169,27/01/2016,Ibb,Ba'dan,Al-Adharib,chicken farm,Economic_infrastructure,Farms,8,3
6170,27/01/2016,Ibb,Ba'dan,"Naqeel Al-Khashabah, Al-Aqarib junction",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
6171,27/01/2016,Jawf,Al-Ghayl,-,House ( belongs to Mohammed Zaid Al-Shareef ),Civilian,Residential Area,unkn,1
6172,27/01/2016,Jawf,Al-Ghayl,"Al-Awran, Aybar valley",Unknown,Unknown,Unknown,unkn,3
6173,27/01/2016,Marib,Medghal Al-Jeda'an,Al-Jeda'an,Unknown,Unknown,Unknown,1,unkn
6174,27/01/2016,Saada,Razih,-,Unknown,Unknown,Unknown,10,unkn
6175,27/01/2016,Saada,Sihar,Sabir valley,Wadi Sabir School,Educational_facility,school,16,2
6176,27/01/2016,Saada,Razih,Bani Sayah,Unknown,Unknown,Unknown,17,2
6177,27/01/2016,Saada,Baqim,Yasnum,Unknown,Unknown,Unknown,20,1
6178,27/01/2016,Saada,Monabbih,-,Unknown,Unknown,Unknown,20,unkn
6179,27/01/2016,Shabwa,Ain,"Qarn Obaid Mountain, AtfaMukhaddarah, Aqabat Mablaqah",Pro-Houthi sites,Military_Security_Target,Forces,11,3
6180,27/01/2016,Taiz,Al-Taiziyah,Al-Rabie'ei,Al-Aamal trading and contracting company,Economic_infrastructure,Private business,16,5
6181,28/01/2016,Capital,Al-Thawrah,Al-Nahdhah,Cars workshop,Economic_infrastructure,Private business,2,1
6182,28/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,2,1
6183,28/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,2,unkn
6184,28/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,20,unkn
6185,28/01/2016,Capital,Shu'oub,Ayah Roundabout,Military Engineering Unit,Military_Security_Target,Military Site,20,unkn
6186,28/01/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,22,1
6187,28/01/2016,Capital,Ma'ain,Al-Zubayri Street,Al-Tashrifat Military Camp,Military_Security_Target,Military Site,24,7+
6188,28/01/2016,Capital,Al-Sab'ein,70m Road,Near the Celebration Stage,Infrastructure,transport,24,unkn
6189,28/01/2016,Capital,Al-Sab'ein,Hadda,SSF camp,Military_Security_Target,Military Site,24,unkn
6190,28/01/2016,Sanaa,Bani Hushaysh,Sarif,Community faculty,Educational_facility,University,20,3
6191,28/01/2016,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,22,3
6192,28/01/2016,Sanaa,Bani Matar,Ayban Mountain,Unknown,Unknown,Unknown,22,unkn
6193,28/01/2016,Sanaa,Nihm,Bait Dahrah ,63rd Mechanized Infantry Brigade,Military_Security_Target,Military Site,24,unkn
6194,28/01/2016,Sanaa,Bani Matar,Faj Attan,Al-Rayan City Project,Economic_infrastructure,Private business,24,unkn
6195,28/01/2016,Amran,Maswar,Bait Adhaqah,Pro-Houthi sites,Military_Security_Target,Forces,2,unkn
6196,28/01/2016,Amran,Maswar,Bait Othur,hostel,Infrastructure,Sport Facility,unkn,2
6197,28/01/2016,Amran,Maswar,Bait Othur,Zakah affairs branch building,Infrastructure,Gov. Compounds,unkn,1
6198,28/01/2016,Dhamar,Dhamar City,Near Dhamar University,Al-Aqil Potato chip factory,Economic_infrastructure,Private factory,unkn,unkn
6199,28/01/2016,Ibb,Al-Sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),Military_Security_Target,Military Site,24,unkn
6200,28/01/2016,Jawf,Al-Ghayl,-,Pro-Houthi sites,Military_Security_Target,Forces,unkn,unkn
6201,28/01/2016,Marib,Sirwah,"Haylan mountain, Qarn Al-dood ",Unknown,Unknown,Unknown,unkn,7
6202,28/01/2016,Marib,Majzar,Al-Jowf Junctio,Unknown,Unknown,Unknown,22,unkn
6203,28/01/2016,Saada,Razih,Bani Sayah,Unknown,Unknown,Unknown,unkn,2
6204,28/01/2016,Saada,Majz,Dhahyan,Unknown,Unknown,Unknown,unkn,1
6205,28/01/2016,Saada,Haydan,-,Telecommunication network,Infrastructure,Communication,unkn,3
6206,28/01/2016,Saada,Haydan,Dhaweeb,House ( belongs to Mohammed Hussain Awshan ),Civilian,Residential Area,20,1
6207,29/01/2016,Capital,Al-Thawrah,Airport road,Military Academy,Military_Security_Target,Military Site,11,1
6208,29/01/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,21,1
6209,29/01/2016,Capital,Al-Sab'ein,60m Road,Al-Kaboos Tea Factory,Economic_infrastructure,Private factory,21,1
6210,29/01/2016,Capital,Bani Al-Harith,Amran junction,Shihab Tissues Factory,Economic_infrastructure,Private factory,20,2
6211,29/01/2016,Capital,Al-Wahdah,Baghdad Street,House belonging to a relative of former presidents Tariq Mohammed Al-Ahmar,Political_Tribal,Figure,unkn,unkn
6212,29/01/2016,Capital,Al-Sab'ein,Hadda,SSF camp,Military_Security_Target,Military Site,24,unkn
6213,29/01/2016,Sanaa,Bani Hushaysh,Sarif ,Community faculty,Educational_facility,University,unkn,8
6214,29/01/2016,Sanaa,Khawlan,Al-Orqoub,Al-Orqoub Military Camp,Military_Security_Target,Military Site,unkn,2
6215,29/01/2016,Sanaa,Sanhan,Al-Nahdain,House ( belongs to Al-Bashiri ),Political_Tribal,Figure,11,1
6216,29/01/2016,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,2
6217,29/01/2016,Sanaa,Bani Hushaysh,Mosah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
6218,29/01/2016,Sanaa,Nihm,Fardah Nihm,Pro-Houthi forces,Military_Security_Target,forces,20,3
